ids,lon,lat,kind,location,name,ateco,size,age
6388661,8.8424544,45.60639117,U,Milano, COLOMBO S.R.L.,10,media,10y-20y
568826,9.176408,45.391769,U,Milano, OM CARRELLI ELEVATORI S.P.A.,28,grande,over20y
31978,9.19251741,45.46974234,S,Milano, PITTERI VIOLINI SPA INDUSTRIALE & COMMERCIALE,29,media,over20y
125073,9.07825124,45.4154798,S,Milano, GIANCARLO PEREGO S.P.A.,25,media,over20y
321664,9.13688504,45.49328766,U,Milano, GPS STANDARD S.P.A.,26,media,over20y
452877,9.19474183,45.4678141,U,Milano, ISAIA E ISAIA S.P.A.,14,media,over20y
192098,9.1501632,45.55729988,U,Milano, ROTOCOLOR - SOCIETA PER AZIONI,18,media,over20y
213928,9.11881287,45.36858191,U,Milano, LIMEA-FISMA S.P.A.,25,media,over20y
1383327,9.19627289,45.47904297,S,Milano, NUOVA IN.F.A. S.P.A. IN LIQUIDAZIONE,25,media,10y-20y
480582,9.01501156,45.57371447,U,Milano, EUROFOAM SRL,22,media,over20y
8064023,8.94612221,45.60988355,S,Milano, POMINI RUBBER & PLASTICS S.R.L. O IN FORMA ABBREVIATA POMINI R&P S.R.L.,28,media,5y-10y
1247281,9.01313216,45.65839637,U,Milano, S.I.A.T. SOCIETA INTERNAZIONALE APPLICAZIONI TECNICHE S.P.A. SIGLABILE SIAT S.P.A.,28,grande,10y-20y
1123045,9.18910993,45.36988803,U,Milano, CORGHI S.P.A.,28,grande,over20y
75598,9.18945779,45.45993756,U,Milano, ESSILOR ITALIA SOCIETA PER AZIONI,26,media,over20y
6841387,8.94958,45.49207,S,Milano, STELMI ITALIA S.P.A.,24,media,5y-10y
6056040,9.62921681,45.65574509,U,Milano, GOTHA COSMETICS S.R.L.,20,media,5y-10y
5934393,9.18471628,45.46635185,U,Milano, PIQUADRO S.P.A.,15,media,5y-10y
3565481,9.19556055,45.47125443,U,Milano, FABIANA FILIPPI S.P.A.,14,media,10y-20y
1331906,9.19890527,45.44943498,S,Milano, LUSH ITALIA SRL,20,media,10y-20y
294072,8.79902143,45.58014918,U,Milano, C.B.S. SRL,22,media,over20y
3764548,9.12707976,45.50099629,S,Milano, RIVA ACCIAIO S.P.A.,24,grande,over20y
9096219,9.3774646,45.49776781,U,Milano, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
71593,8.96453048,45.59651434,U,Milano, MÃƒÅ“STER E DIKSON SERVICE SPA E IN FORMA ABBREVIATA MÃƒÅ“STER & DIKSON SPA,20,media,over20y
9096219,9.14665461,45.4910416,U,Milano, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
6374148,9.2940026,45.48320133,S,Milano, MEM SOCIETA GENERALE MACCHINE EDILI S.P.A.,28,media,10y-20y
47226,9.17270609,45.45003146,U,Milano, STAFF INTERNATIONAL S.P.A.,14,grande,over20y
16054,9.45207,45.27436,S,Milano, POLIGOF SPA,22,media,over20y
438805,9.16859784,45.46713246,S,Milano, FIPPI S.P.A.,17,media,over20y
5942755,9.33454754,45.33563882,U,Milano, INDUSTRIA FARMACEUTICA NOVA ARGENTIA S.P.A.,21,media,10y-20y
15380,8.8805858,45.60783228,U,Milano, PETROLVALVES S.R.L.,28,grande,over20y
46396,9.35826,45.57176,S,Milano, STMICROELECTRONICS S.R.L.,26,grande,over20y
6377084,9.20340973,45.47752626,S,Milano, CORBETTA F.I.A. S.R.L.,31,media,5y-10y
239177,9.35854244,45.40225617,U,Milano, ACS DOBFAR SPA,21,grande,over20y
274882,9.2072,45.3115,U,Milano, SUN CHEMICAL GROUP S.P.A.,20,grande,over20y
187855,9.07362,45.65995,U,Milano, BATTAGLIA S.R.L.,31,media,over20y
90320,9.1989199,45.48030613,S,Milano, ARTESTAMPA - SOCIETA PER AZIONI,13,media,over20y
128838,8.84121876,45.6201351,S,Milano, COSTRUZIONI MECCANICHE G.MAZZONI S.P.A. - IN CONCORDATO PREVENTIVO,25,grande,over20y
1075420,9.18587026,45.4725726,U,Milano, CA DA MOSTO S.P.A.,14,media,over20y
51448,9.3372904,45.53182725,S,Milano, LORIOLI FRATELLI S.R.L.,32,media,over20y
137640,9.20387535,45.55033338,U,Milano, CONTROLGAS ITALIA S.R.L.,26,media,over20y
61732,9.27127532,45.49182867,S,Milano, ANDREOTTI FOTOINCISIONI S.R.L.,18,media,over20y
278420,9.26020082,45.5824153,S,Milano, NUOVA APTACA S.R.L.,32,media,over20y
178324,9.17887586,45.57055851,U,Milano, GLENAIR ITALIA S.P.A.,27,media,over20y
54595,9.27125274,45.49206104,U,Milano, F.LLI CAMPAGNOLO S.P.A.,14,grande,over20y
1278312,9.086652,45.583192,U,Milano, BAYER HEALTHCARE MANUFACTURING S.R.L.,21,grande,10y-20y
1257958,9.02037034,45.58230591,S,Milano, ITT ITALIA S.R.L.,29,grande,10y-20y
1064742,9.19556055,45.47125443,U,Milano, BOCCACCINI S.P.A.,15,media,over20y
698588,9.36018134,45.52797638,U,Milano, GRAFICA METELLIANA S.P.A.,18,media,over20y
295449,9.17122,45.59078,S,Milano, EMIFLEX S.P.A.,24,media,over20y
135712,9.22363387,45.46455525,S,Milano, CINEMECCANICA S.P.A.,26,media,over20y
10968749,9.511874,45.639969,U,Milano, GREIF PLASTICS ITALY S.R.L.,22,media,2y-5y
6259807,9.20022519,45.46088136,S,Milano, NOOTERERIKSEN S.R.L.,25,media,5y-10y
3741087,9.19517742,45.46693277,U,Milano, LOMBARDINI S.P.A.,14,media,10y-20y
11628233,9.19364365,45.46954163,U,Milano, MARIA GRAZIA SEVERI - S.P.A.,14,media,2y-5y
502980,9.17161495,45.46299829,S,Milano, ENTE MORALE PROVINCIA LOMBARDO VENETA DELL ORDINE OSPEDALIERO DI S.GIOVANNI DI DIO DETTO DEI FATEBENEFRATELLI,21,grande,over20y
84819,9.20014685,45.46690065,U,Milano, ALIAS S.P.A.,31,media,over20y
501165,9.25065652,45.45087195,U,Milano, EUROCRYOR S.R.L.,28,media,over20y
8879023,9.01412,45.34739,U,Milano, ISEM S.R.L.,17,media,5y-10y
70542,9.5999231,45.59165884,S,Milano, FORTEQ ITALY S.P.A.,22,media,over20y
113044,9.20048183,45.46577407,U,Milano, RIMADESIO S.P.A.,23,media,over20y
142683,9.1873108,45.45868126,S,Milano, KNOLL INTERNATIONAL S.P.A.,31,media,over20y
362247899,9.23440777,45.46560101,S,Milano, MARNI GROUP S.R.L.,14,media,2y-5y
840563,9.405185,45.487727,U,Milano, PAGLIERI S.P.A.,20,media,10y-20y
80022,9.25819295,45.65259189,S,Milano, CANALI S.P.A.,14,grande,over20y
153868,9.26659689,45.51752111,U,Milano, CENTRUFFICIO LORETO S.P.A.,31,media,over20y
11562,9.41476015,45.48890176,U,Milano, EUROTRANCIATURA S.P.A.,25,grande,over20y
23327,9.19010434,45.4612405,U,Milano, MARIO DI MAIO SPA,28,media,over20y
99223,9.19943,45.46119,S,Milano, I.B.L. S.P.A.,16,media,over20y
3662727,9.23009738,45.46438288,U,Milano, MIDALI S.R.L.,14,media,10y-20y
313104,9.30453217,45.49773821,U,Milano, S.I.P.A. SOCIETA INDUSTRIALIZZAZIONE PROGETTAZIONE E AUTOMAZIO- NE - S.P.A.,28,grande,over20y
1186821,9.23138277,45.52327885,S,Milano, COCA - COLA HBC ITALIA S.R.L.,11,grande,10y-20y
195547,9.037486,45.484526,U,Milano, BP ITALIA S.P.A.,19,media,over20y
882502,9.20628364,45.45189294,U,Milano, ALVIERO MARTINI S.P.A.,15,media,over20y
9045362,8.77664,45.4195,S,Milano, MAP S.R.L.,13,media,5y-10y
5664404,9.33424761,45.57025758,U,Milano, PRINCIPE DI SAN DANIELE S.P.A.,10,media,10y-20y
2846368,9.00032018,45.46971475,U,Milano, VETRONAVIGLIO SRL,22,media,10y-20y
7602113,9.21656284,45.64781951,S,Milano, ITS - SISA DETERGENTI S.R.L.,20,media,5y-10y
1228199,9.09004508,45.43602053,U,Milano, CHIMAR S.P.A.,16,media,10y-20y
928975,9.38411264,45.40780262,U,Milano, PLASTITALIA S.P.A,22,media,over20y
133581,8.778538,45.641543,S,Milano, MC PREFABBRICATI S.P.A.,23,media,over20y
9234994,9.01810544,45.65516101,S,Milano, GRUPPO CARTORAMA S.R.L.,17,media,5y-10y
45872,9.23564716,45.48462786,U,Milano, L.C.M. ITALIA S.P.A.,28,media,over20y
86211,9.14737326,45.49073101,U,Milano, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
243338,9.05357894,45.41608792,U,Milano, S.I.I.T. S.R.L.-SERVIZIO INTERNAZIONALE IMBALLAGGI TERMOSALDANTI,10,media,over20y
5460688,9.16457262,45.53620719,U,Milano, ACCIAIERIE VALBRUNA S.P.A.,24,grande,over20y
483876,9.20487205,45.59673963,U,Milano, CAMUNA CAVI SRL,27,media,over20y
205147,9.20204253,45.46921789,U,Milano, GIORGETTI S.P.A.,31,media,over20y
12134,9.17527046,45.38136937,U,Milano, CESARE LANDI SRL,32,media,over20y
44873,9.15627,45.65809,U,Milano, FLOU SPA,31,media,over20y
70795,9.2311131,45.55712887,S,Milano, CHEMI - S.P.A.,20,media,over20y
5687035,9.17404029,45.46721606,S,Milano, ISOCELL PRECOMPRESSI S.P.A.,23,media,10y-20y
159561,9.19531071,45.46814458,U,Milano, MISSONI S.P.A.,14,grande,over20y
450660,8.79334135,45.65644077,U,Milano, CARBON VALLEY INDUSTRY S.P.A.,20,media,over20y
185823,9.16179,45.65244,S,Milano, COLOMBO STILE S.P.A.,31,media,over20y
95222,9.353171,45.503607,S,Milano, LOGIC S.P.A.,26,media,over20y
3024913,9.54487,45.63354,U,Milano, BAYER MATERIALSCIENCE S.R.L.,20,media,10y-20y
106192,9.01158107,45.57222068,U,Milano, TECNOMAGNETE SPA,25,media,over20y
5493326,9.34686386,45.51051886,U,Milano, COLIMA S.R.L.,28,media,10y-20y
607887,9.20815,45.51006,S,Milano, PIRELLI TYRE SPA,22,grande,over20y
1101071,8.89878318,45.65950322,S,Milano, A. SCHULMAN PLASTICS S.R.L.,20,media,10y-20y
10132444,9.19123159,45.47310558,U,Milano, UNIRETAIL S.R.L.,31,media,5y-10y
126126,9.46202232,45.58477755,U,Milano, PERI S.P.A.,25,media,over20y
75484,9.45606559,45.5619684,U,Milano, NACCO MATERIALS HANDLING S.P.A.,28,grande,over20y
805120,9.18387068,45.47588701,U,Milano, FRANCESCA BY SOTTINI DI ROSSI FRANCESCA & C. - S.A.S.,14,media,over20y
3773580,9.19110904,45.49294949,S,Milano, OLSA S.P.A,28,media,10y-20y
398105,9.18959947,45.47263354,U,Milano, COCCINELLE S.P.A.,15,media,over20y
182152,9.14764965,45.46507251,U,Milano, TOSCANA ONDULATI S.P.A.,17,media,over20y
7755218,9.18330726,45.47124225,U,Milano, CALLIGARIS S.P.A.,31,grande,5y-10y
1331906,9.21246549,45.48188983,U,Milano, LUSH ITALIA SRL,20,media,10y-20y
9470303,9.13205,45.458766,S,Milano, MONDELEZ ITALIA PRODUCTION S.R.L.,10,media,5y-10y
967995,9.18501946,45.46885562,U,Milano, OLMAR AND MIRTA S.P.A.,14,media,10y-20y
806008,9.2547326,45.42428882,U,Milano, VERSALIS S.P.A.,20,grande,over20y
320929,9.07140317,45.61610927,U,Milano, GALLI & CASSINA S.P.A.,28,media,over20y
951482,9.18587026,45.4725726,S,Milano, EUROTEC S.R.L.,28,grande,10y-20y
55714,9.05044033,45.52504182,S,Milano, FACHINI GEARS S.P.A.,28,media,over20y
419996,9.22674715,45.56616985,U,Milano, MENFI INDUSTRIA S.P.A.,25,media,over20y
10417480,9.18693364,45.46282664,S,Milano, INCOMES S.R.L.,29,media,2y-5y
753596,9.18996235,45.45780352,S,Milano, GALSTAFF MULTIRESINE SPA,20,media,over20y
1384283,9.15270849,45.464248,S,Milano, DIAMALTERIA ITALIANA S.R.L.,11,media,10y-20y
205046,9.33413224,45.4716975,S,Milano, VERIND SPA,28,media,over20y
7627050,8.90621179,45.58758727,U,Milano, PENSOTTI FABBRICA CALDAIE LEGNANO S.P.A.,25,media,5y-10y
248692,9.02742347,45.59961393,U,Milano, PANAPESCA S.P.A.,10,media,over20y
168129,9.20014685,45.46690065,S,Milano, ARTEMIDE S.P.A.,27,grande,over20y
945092,9.22561574,45.5647451,S,Milano, VOITH HYDRO S.R.L.,28,media,over20y
1127052,9.19474214,45.47458915,S,Milano, VALENTINO S.P.A.,14,grande,10y-20y
64742,9.37088807,45.24989255,U,Milano, CONDEVO S.P.A.,28,media,over20y
5373589,9.24392778,45.47562226,S,Milano, INDUSTRIE DE NORA S.P.A.,27,media,10y-20y
249346,9.27788,45.58108,S,Milano, GIAS SRL,27,media,over20y
66099,9.20818869,45.45938862,U,Milano, ETRO S.P.A.,14,grande,over20y
3771365,9.27097715,45.58409791,U,Milano, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
15675,9.15937747,45.45328909,U,Milano, IN.CO - INDUSTRIA CONFEZIONI S.P.A.,14,grande,over20y
208403,9.18136992,45.45727149,U,Milano, TUMIDEI S.P.A.,31,media,over20y
2682988,9.08173342,45.56026456,S,Milano, INGE S.P.A.,22,media,10y-20y
80022,9.19766797,45.46947618,U,Milano, CANALI S.P.A.,14,grande,over20y
817929,8.96478655,45.56807678,S,Milano, ICAP-SIRA CHEMICALS AND POLYMERS S.P.A. - (ICAP-SIRA S.P.A.),20,media,over20y
271895,9.04005327,45.24990807,S,Milano, ANAF S.P.A.,28,media,over20y
363639021,9.20695076,45.46273397,U,Milano, MCS CAVALIERE S.R.L.,14,media,1y-2y
529377,8.9623,45.6549,U,Milano, UNICALCESTRUZZI S.P.A. SIGLABILE UNICAL S.P.A.,23,grande,over20y
72195,8.99329289,45.61222777,U,Milano, A.D.R. - S.P.A.,28,media,over20y
272419,8.77860779,45.63810836,S,Milano, FIAMMA S.P.A.,29,media,over20y
13855,8.9969171,45.54837095,S,Milano, ELGA EUROPE S.R.L.,20,media,over20y
222428,9.19503732,45.4722522,U,Milano, CALZATURIFICIO CASADEI SOCIETA PER AZIONI O IN FORMA ABBREVIAT A CALZATURIFICIO CASADEI S.P.A.,15,media,over20y
42337,8.90583089,45.58572328,U,Milano, LISAP LABORATORI COSMETICI SPA,20,media,over20y
205435,9.18390765,45.46794675,S,Milano, O.M.S. DEI F.LLI MAINA S.P.A.,25,media,over20y
137640,9.19200239,45.54487311,S,Milano, CONTROLGAS ITALIA S.R.L.,26,media,over20y
2308741,9.19766797,45.46947618,U,Milano, GILMAR DIVISIONE INDUSTRIA S.P.A.,14,grande,over20y
105472,9.07796516,45.41824923,U,Milano, PENTO NETT S.R.L.,25,grande,over20y
169475,9.0154868,45.52938001,U,Milano, A.L.P.A. - AZIENDA LAVORAZIONE PRODOTTI AUSILIARI S.P.A.,20,media,over20y
6464825,9.23138277,45.52327885,S,Milano, REDECAM GROUP S.R.L.,28,media,5y-10y
8139703,9.32872917,45.55689048,U,Milano, SANDRETTO S.P.A.,28,media,5y-10y
619493,9.18349645,45.47417764,S,Milano, MCBRIDE S.P.A.,20,media,over20y
756821,9.23708684,45.58292914,U,Milano, F.I.R.M.A. ITALIA SPA,10,media,10y-20y
3117392,8.75322329,45.5812723,U,Milano, HOLCIM AGGREGATI CALCESTRUZZI S.R.L.,23,media,over20y
17783,9.18350256,45.47473638,U,Milano, OBER ALP S.P.A.,14,grande,over20y
98623,9.20695076,45.46273397,U,Milano, MANIFATTURE DEL NORD S.R.L.,14,grande,over20y
144657,9.16795685,45.65672103,U,Milano, FLEXFORM - S.P.A.,31,media,over20y
100636,9.26326978,45.39803042,U,Milano, ALMECO S.P.A.,25,media,over20y
82902,9.263481,45.402674,U,Milano, PIERO DELLA VALENTINA & C. - S.P.A.,16,media,over20y
174255,9.51620335,45.52994572,U,Milano, SINTEXCAL - SOCIETA PER AZIONI,23,media,over20y
75967,9.27417978,45.58697377,S,Milano, COSMIT - C.T.I. SPA MONTAGGI INDUSTRIALI,25,media,over20y
116942,9.03439993,45.59934224,U,Milano, N.BENASEDO S.P.A.,20,media,over20y
80284,9.20834321,45.58318001,U,Milano, CPM SPA,28,media,over20y
74670,9.17480696,45.46449142,S,Milano, BCS SPA,28,grande,over20y
1260287,9.15090194,45.40823916,U,Milano, TEVA ITALIA S.R.L.,21,grande,10y-20y
8182102,9.47667295,45.40148166,U,Milano, SA.SI.R. COOPERATIVA,10,media,10y-20y
2804585,9.14914,45.407,U,Milano, AIR LIQUIDE SANITA SERVICE SPA,26,media,10y-20y
86211,8.79310184,45.59742773,U,Milano, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
457844,9.15071,45.40599,S,Milano, UOP S.R.L.,20,media,over20y
81290,9.28782999,45.44067927,U,Milano, S.I.R.P.I. S.P.A.,17,media,over20y
12090644,8.99517227,45.54926656,U,Milano, BALCONI S.P.A. - INDUSTRIA DOLCIARIA,10,media,2y-5y
269342,8.74193769,45.59465779,S,Milano, ALFREDO GRASSI S.P.A.,14,media,over20y
110996,9.16878023,45.38863599,U,Milano, BECROMAL - SOCIETA PER AZIONI,25,media,over20y
395397,8.79060045,45.59666566,U,Milano, IRTE S.P.A.,26,media,over20y
6262997,9.23234636,45.53711812,S,Milano, WEIR GABBIONETA S.R.L.,28,grande,5y-10y
45015,9.20594238,45.43732661,U,Milano, CEFLA SOCIETA COOPERATIVA IN SIGLA CEFLA S.C.,32,grande,over20y
1105889,9.12920068,45.39961925,U,Milano, OIL & STEEL S.P.A.,28,media,10y-20y
1318158,9.21018376,45.45718942,S,Milano, PRADA S.P.A.,15,grande,over20y
478708,9.205975,45.465446,S,Milano, PRIME EUROPEAN THERAPEUTICALS S.P.A. IN FORMA ABBREVIATA EUTICALS S.P.A.,21,grande,over20y
250558,9.365992,45.67333,S,Milano, LUSOCHIMICA - S.P.A.,21,media,over20y
1384436,9.15955526,45.47307135,S,Milano, PEPSICO BEVERAGES ITALIA SOCIETA A RESPONSABILITA LIMITATA,11,media,10y-20y
1079587,9.31672342,45.46932386,S,Milano, 3M ITALIA S.R.L.,26,grande,over20y
111071,8.90930199,45.49036614,U,Milano, GIUSEPPE CITTERIO SALUMIFICIO S.P.A. IN BREVE GIUSEPPE CITTERIO S.P.A.,10,grande,over20y
13096173,9.13379783,45.65452251,S,Milano, SYSTEMAIR S.R.L.,28,media,2y-5y
3212762,8.82367835,45.6535573,S,Milano, CASTALDI LIGHTING S.P.A.,27,media,10y-20y
102796,9.11244,45.44645671,U,Milano, SKF INDUSTRIE S.P.A.,28,grande,over20y
68459,8.87892821,45.56721859,U,Milano, PIETRO CARNAGHI - S.P.A.,28,media,over20y
432635,9.16479295,45.45587174,S,Milano, DIESSE DIAGNOSTICA SENESE S.P.A.,20,media,over20y
12953,9.14870934,45.5744522,U,Milano, MODAR S.P.A.,31,media,over20y
180248,9.15061,45.65851,S,Milano, FURIA CUSCINI S.P.A.,13,media,over20y
37071,9.013593,45.58261178,U,Milano, SAES GETTERS S.P.A.,26,media,over20y
10132444,9.082773,45.430234,U,Milano, UNIRETAIL S.R.L.,31,media,5y-10y
34084,9.6063027,45.67722598,S,Milano, VIGANO PAVITEX SPA,13,media,over20y
1247281,9.01249707,45.65846887,U,Milano, S.I.A.T. SOCIETA INTERNAZIONALE APPLICAZIONI TECNICHE S.P.A. SIGLABILE SIAT S.P.A.,28,grande,10y-20y
46180,9.15071,45.40599,U,Milano, LA DORIA - S.P.A.,10,grande,over20y
90653,9.16356773,45.45405913,S,Milano, COLORGRAF - S.P.A.,20,media,over20y
818637,9.09277322,45.60944797,U,Milano, JOHN CRANE ITALIA S.P.A.,28,media,over20y
1186821,9.08999,45.41478,U,Milano, COCA - COLA HBC ITALIA S.R.L.,11,grande,10y-20y
385356,9.61266,45.63297,S,Milano, SERIOPLAST S.P.A.,22,grande,over20y
6398582,9.50682,45.65235,S,Milano, SCAME MASTAF S.P.A.,22,media,5y-10y
306769,9.01788051,45.6580092,U,Milano, THECA - LAVORAZIONI PLASTICHE - SOCIETA A RESPONSABILITA LIMITA TA,22,media,over20y
1314303,9.27541319,45.62706058,U,Milano, ALICAR S.R.L.,10,media,10y-20y
1247281,8.85416705,45.27958158,U,Milano, S.I.A.T. SOCIETA INTERNAZIONALE APPLICAZIONI TECNICHE S.P.A. SIGLABILE SIAT S.P.A.,28,grande,10y-20y
1116574,8.9105206,45.63876552,S,Milano, ORSA FOAM S.P.A.,22,media,10y-20y
71465,9.21042202,45.48554379,S,Milano, N. SGUASSERO S.R.L. IN LIQUIDAZIONE,22,media,over20y
41850,9.18897385,45.58467142,U,Milano, BOLTON MANITOBA S.P.A.,20,media,over20y
817519,9.22153317,45.52022049,U,Milano, GENERAL ELECTRIC INTERNATIONAL  INC.,27,grande,over20y
114797,8.8186368,45.65678263,S,Milano, TACCA S.R.L. - IN CONCORDATO PREVENTIVO,24,media,over20y
3578333,9.04014642,45.25083108,U,Milano, GUALA CLOSURES S.P.A.,22,grande,10y-20y
38844,9.16561018,45.46858617,S,Milano, SOCIETA AZIONARIA PER LINDUSTRIA CHIMICA ITALIANA S.A.P.I.C.I. S.P.A.,20,media,over20y
594589,9.227575,45.58561,U,Milano, CEG - ELETTRONICA INDUSTRIALE S.P.A. IN SIGLA CEG S.P.A.,27,media,over20y
747096,9.20468564,45.46761231,U,Milano, ITALIA ALIMENTARI S.P.A.,10,grande,over20y
7627050,8.91542252,45.58415765,U,Milano, PENSOTTI FABBRICA CALDAIE LEGNANO S.P.A.,25,media,5y-10y
490783,9.50571738,45.6099823,S,Milano, BIOSTER S.P.A.,32,media,over20y
366073660,9.21278604,45.45351793,S,Milano, C.M. SERVICES S.R.L.,10,media,0y-1y
137424,9.30074981,45.54253101,S,Milano, OERLIKON BALZERS COATING ITALY S.P.A.,25,media,over20y
702475,9.18363324,45.49625202,U,Milano, VINAVIL SPA,20,grande,over20y
886041,9.19709716,45.48005245,S,Milano, A. BRIVIO COMPENSATI S.P.A.,16,media,over20y
1169286,9.21854228,45.61875112,U,Milano, APICOM S.P.A.,26,media,over20y
1502942,9.00602904,45.53938414,U,Milano, LOWARA S.R.L. UNIPERSONALE,28,grande,10y-20y
9096219,9.11293854,45.49577667,U,Milano, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
88192,9.3701089,45.52896498,U,Milano, RE S.P.A. - CONTROLLI INDUSTRIALI,28,media,over20y
363639376,9.14878934,45.5845522,U,Milano, NARDI ELETTRODOMESTICI S.R.L.,27,media,1y-2y
146619,9.10354082,45.31247925,U,Milano, HENKEL ITALIA S.R.L.,20,grande,over20y
74508,9.26902256,45.62030771,U,Milano, DOLCI BIELLONI S.P.A. (IN LIQUIDAZIONE),28,media,over20y
105472,9.08174974,45.41531083,S,Milano, PENTO NETT S.R.L.,25,grande,over20y
290042,9.18858676,45.46121795,U,Milano, SAMIT SRL,13,media,over20y
810502,8.89736228,45.63309342,U,Milano, HAMMOND POWER SOLUTIONS S.P.A.,27,media,over20y
29742,9.14926772,45.52457237,U,Milano, INDUSTRIA LOMBARDA MATERIALE ELETTRICO I.L.M.E. SOCIETA PER AZIONI,27,media,over20y
5042640,9.1964719,45.48179257,S,Milano, PONTENOSSA S.P.A,24,media,over20y
3024828,9.20888278,45.46223775,S,Milano, BEA TECHNOLOGIES S.P.A.,28,media,10y-20y
10589745,8.86709053,45.47603221,S,Milano, GEMALTO CARDS S.R.L.,18,media,2y-5y
450795,9.20421114,45.4530152,U,Milano, MANIFATTURA PAOLONI SPA,14,media,over20y
107628,9.32932457,45.56860474,U,Milano, DEMAG CRANES & COMPONENTS S..R.L.,28,media,over20y
6872413,9.19411782,45.46963078,U,Milano, GGR S.R.L.,15,media,5y-10y
267374,9.20266516,45.46599505,U,Milano, MANTERO SETA-S.P.A,13,grande,10y-20y
65035,9.29710381,45.51340952,U,Milano, ING ENEA MATTEI S.P.A.,28,media,over20y
44010,8.81066081,45.58402468,U,Milano, ELBA S.P.A.,28,media,over20y
130648,8.95951,45.66379,U,Milano, SAPIO PRODUZIONE IDROGENO OSSIGENO SRL,20,grande,over20y
350906,9.37973696,45.67002169,U,Milano, ELEPRINT S.R.L.,26,media,over20y
780501,8.66287464,45.50869972,U,Milano, COMAU S.P.A.,28,grande,over20y
800068,9.15084566,45.44491968,U,Milano, STERNE INTERNATIONAL S.P.A.,14,media,over20y
536385,9.16783756,45.45529301,U,Milano, LERBOLARIO S.R.L.,20,media,over20y
8305271,9.24518911,45.47022478,S,Milano, STOCK S.R.L.,11,media,5y-10y
20440,9.21126798,45.51166816,S,Milano, OSRAM S.P.A. - SOCIETA RIUNITE OSRAM EDISON CLERICI - IN FORMA ABBREVIATA OSRAM S.P.A,27,grande,over20y
981759,8.872447,45.60423213,S,Milano, MONDOPLASTICO S.P.A.,22,media,over20y
30760,9.21610892,45.45728458,U,Milano, ROMANO S.P.A.,14,media,over20y
118845,8.8424544,45.60639117,U,Milano, EDILE COMMERCIALE S.P.A.,23,media,over20y
54823,8.82322,45.47865,U,Milano, SIMMEL DIFESA S.P.A.,25,media,over20y
45872,8.79441679,45.59478974,S,Milano, L.C.M. ITALIA S.P.A.,28,media,over20y
30162,8.99976817,45.54479413,U,Milano,SIMAG FABBRICATORI DI GHIACCIO ICE MACHINE FRIMONT S.P.A.,28,media,over20y
228766,9.59315182,45.58671363,S,Milano, COSMA - S.P.A.,21,media,over20y
325440,9.19415008,45.47136387,U,Milano, HETTABRETZ - SOCIETA PER AZIONI IN BREVE HETTABRETZ S.P.A.,14,media,over20y
615158,9.19529232,45.46814246,U,Milano, BRUE SOCIETA A RESPONSABILITA LIMITATA,15,media,over20y
539037,9.20049045,45.48739566,U,Milano, TELPRESS ITALIA S.R.L.,26,media,over20y
3735638,8.99346894,45.48558495,S,Milano, ESPRESSOCAP S.P.A.,10,media,10y-20y
104272,9.3611357,45.56262174,U,Milano, SAMPLA BELTING S.R.L.,22,media,over20y
28281,9.47124103,45.58706075,U,Milano, NEXANS INTERCABLO S.P.A.,27,media,over20y
10160166,8.9414932,45.49904899,U,Milano, GBC TECHNOLOGY SERVICE SRL,26,media,5y-10y
51747,9.2057107,45.47509004,U,Milano, ZEIS EXCELSA S.P.A.,15,grande,over20y
257715,9.075319,45.551641,U,Milano, AKZO NOBEL CHEMICALS S.P.A.,20,media,over20y
482951,9.18691151,45.45332078,U,Milano, THE INSOLITO GROUP S.P.A. IN LIQUIDAZIONE,13,media,over20y
524252,9.19286526,45.46951549,U,Milano, VIA DELLE PERLE S.P.A.,14,media,over20y
60688,8.94732913,45.55466102,U,Milano, FRATELLI ROSSETTI S.P.A.,15,grande,over20y
20349,9.46333389,45.31988802,U,Milano, BOUTY S.P.A. O IN FORMA ESTESA S.P.A. ITALIANA LABORATORI BOUTY,20,media,over20y
10865841,9.16730626,45.45512797,S,Milano, HP COMPOSITES S.R.L.,29,media,2y-5y
197414,9.30822678,45.62339969,U,Milano, ROVAGNATI SPA,10,grande,over20y
14629,9.18710059,45.48124431,U,Milano, VIRGINIA S.R.L.,14,media,over20y
60688,9.19651255,45.46593114,U,Milano, FRATELLI ROSSETTI S.P.A.,15,grande,over20y
1228730,9.19496151,45.47346921,S,Milano, MENZOLIT S.R.L.,20,media,10y-20y
86839,9.36549764,45.61609327,S,Milano, F.I.M.E.R. SPA,27,media,over20y
